TIME,lc1,lc2,lc3,lc4,lc5
44.0,6620.0005,5720.0005,1370.0001,800.00006,240.00002
44.1,7480.0005,6990.0005,1660.0001,900.00006,430.00003
44.2,7960.0005,7890.0005,1680.0001,1270.0001,290.00003
44.3,6920.0005,6360.0005,1150.0001,1080.0001,260.00003
44.4,9800.001,9020.001,1820.0001,1280.0001,470.00003
44.5,12300.001,12540.001,2880.0002,1770.0001,630.00006
44.6,11670.001,11610.001,2500.0002,1750.0001,660.00006
44.7,10380.001,9650.001,2030.0001,1190.0001,410.00003
44.8,9310.001,8810.001,1690.0001,1250.0001,370.00003
44.9,8280.001,7510.0005,1490.0001,910.00006,320.00003
45.0,10050.001,9460.001,1820.0001,1380.0001,570.00006
45.1,9340.001,7660.0005,1620.0001,1230.0001,330.00003
45.2,7800.0005,7030.0005,1300.0001,960.00006,320.00003
45.3,8120.0005,7260.0005,1720.0001,1110.0001,350.00003
45.4,10620.001,9770.001,2090.0002,1320.0001,570.00006
45.5,11300.001,11300.001,2550.0002,1690.0001,620.00006
45.6,12660.001,13100.001,2880.0002,2040.0001,640.00006
45.7,12030.001,12520.001,2780.0002,1950.0001,600.00006
45.8,9610.001,9220.001,1810.0001,1290.0001,500.00003
45.9,10110.001,9560.001,2150.0002,1440.0001,520.00006
46.0,9230.001,9020.001,1970.0001,1310.0001,480.00003
46.1,8240.001,7890.0005,1790.0001,1230.0001,530.00006
46.2,7690.0005,7240.0005,1480.0001,1080.0001,350.00003
46.3,9080.001,9270.001,1970.0001,1170.0001,390.00003
46.4,8670.001,9430.001,2190.0002,1390.0001,470.00003
46.5,6750.0005,5590.0005,1390.0001,800.00006,310.00003
46.6,7260.0005,8010.0005,1980.0001,1350.0001,480.00003
46.7,7780.0005,7910.0005,1820.0001,1240.0001,590.00006
46.8,6840.0005,6230.0005,1230.0001,880.00006,280.00003
46.9,7180.0005,7480.0005,1680.0001,1040.0001,430.00003
47.0,8570.001,8680.001,1860.0001,1290.0001,340.00003
47.1,7440.0005,6890.0005,1590.0001,1020.00006,280.00003
47.2,6350.0005,5500.0005,1060.0001,840.00006,300.00003
47.3,6520.0005,5800.0005,1260.0001,780.00006,260.00003
47.4,7390.0005,7350.0005,1670.0001,1210.0001,370.00003
47.5,8050.0005,8310.001,1720.0001,1260.0001,300.00003
47.6,7680.0005,8710.001,1800.0001,1100.0001,420.00003
47.7,7280.0005,8060.0005,1350.0001,1010.00006,400.00003
47.8,7310.0005,6540.0005,1410.0001,890.00006,300.00003
47.9,9180.001,8010.0005,1610.0001,1110.0001,490.00003
48.0,8990.001,9090.001,1990.0001,1420.0001,470.00003
48.1,7800.0005,7070.0005,1580.0001,1030.0001,400.00003
48.2,7110.0005,6400.0005,1490.0001,1020.00006,470.00003
48.3,6500.0005,6140.0005,1270.0001,930.00006,320.00003
48.4,6850.0005,6050.0005,1310.0001,820.00006,330.00003
48.5,7360.0005,7790.0005,1870.0001,990.00006,440.00003
48.6,8220.001,8990.001,1890.0001,1220.0001,560.00006
48.7,9650.001,9680.001,2100.0002,1190.0001,410.00003
48.8,11340.001,12850.001,2700.0002,1660.0001,510.00003
48.9,14450.001,16940.002,4010.0002,2540.0002,950.00006
49.0,12040.001,11990.001,2550.0002,1480.0001,480.00003
49.1,14420.001,16830.002,3710.0002,2420.0002,900.00006
49.2,16100.001,17820.002,3990.0002,2790.0002,1030.0001
49.3,13770.001,15920.001,3810.0002,2560.0002,980.00006
49.4,12400.001,13930.001,3170.0002,2170.0002,830.00006
49.5,11410.001,12090.001,2950.0002,1790.0001,630.00006
49.6,12090.001,12700.001,3030.0002,2170.0002,770.00006
49.7,11550.001,11470.001,2820.0002,1580.0001,560.00006
49.8,11380.001,11690.001,2330.0002,1620.0001,580.00006
49.9,10680.001,10650.001,2340.0002,1540.0001,360.00003
50.0,11060.001,11290.001,2670.0002,1790.0001,500.00003
50.1,11350.001,11420.001,2590.0002,1970.0001,690.00006
50.2,10770.001,12620.001,2970.0002,2060.0002,680.00006
50.3,10400.001,11580.001,2690.0002,1940.0001,720.00006
50.4,12040.001,13080.001,3120.0002,2150.0002,740.00006
50.5,10840.001,11840.001,2610.0002,1910.0001,520.00006
50.6,11520.001,13430.001,2940.0002,1910.0001,720.00006
50.7,10260.001,11020.001,2570.0002,1850.0001,720.00006
50.8,9710.001,10490.001,2440.0002,1660.0001,620.00006
50.9,8900.001,9540.001,2150.0002,1500.0001,460.00003
51.0,8890.001,9790.001,1950.0001,1330.0001,450.00003
51.1,9610.001,10850.001,2410.0002,1560.0001,650.00006
51.2,8710.001,8920.001,1930.0001,1490.0001,500.00003
51.3,8800.001,8760.001,2420.0002,1620.0001,570.00006
51.4,8960.001,9180.001,2110.0002,1250.0001,350.00003
51.5,9120.001,9350.001,2110.0002,1370.0001,590.00006
51.6,7860.0005,7860.0005,1890.0001,1120.0001,410.00003
51.7,8340.001,9000.001,1920.0001,1240.0001,580.00006
51.8,9280.001,9470.001,2250.0002,1360.0001,510.00003
51.9,9000.001,9650.001,2730.0002,1640.0001,660.00006
52.0,8090.0005,9000.001,2220.0002,1520.0001,520.00006
52.1,7200.0005,6540.0005,1600.0001,990.00006,390.00003
52.2,6050.0005,6130.0005,1480.0001,980.00006,420.00003
52.3,7510.0005,8020.0005,2050.0002,1230.0001,560.00006
52.4,6170.0005,6510.0005,1450.0001,890.00006,190.00002
52.5,5680.0005,6200.0005,1400.0001,880.00006,310.00003
52.6,6350.0005,5920.0005,1180.0001,1040.0001,310.00003
52.7,6140.0005,5880.0005,1550.0001,900.00006,240.00002
52.8,6110.0005,6160.0005,1140.0001,780.00006,250.00002
52.9,6230.0005,5770.0005,1220.0001,1010.00006,410.00003
53.0,6740.0005,6410.0005,1210.0001,820.00006,270.00003
53.1,7780.0005,7540.0005,1590.0001,1130.0001,340.00003
53.2,6300.0005,5550.0005,1090.0001,760.00006,240.00002
53.3,7470.0005,5990.0005,1420.0001,880.00006,320.00003
53.4,7440.0005,7050.0005,1690.0001,1220.0001,400.00003
53.5,8840.001,8990.001,1910.0001,1510.0001,540.00006
53.6,9190.001,10130.001,2120.0002,1430.0001,510.00003
53.7,9560.001,11280.001,2920.0002,1770.0001,720.00006
53.8,8470.001,9250.001,2200.0002,1470.0001,530.00006
53.9,6480.0005,5790.0005,1450.0001,760.00006,240.00002
54.0,7030.0005,7230.0005,1770.0001,1220.0001,340.00003
54.1,7800.0005,9200.001,2020.0001,1140.0001,470.00003
54.2,8310.001,8350.001,1790.0001,1450.0001,550.00006
54.3,8140.0005,8200.001,1660.0001,1410.0001,380.00003
54.4,8430.001,8360.001,1530.0001,1190.0001,410.00003
54.5,7060.0005,6400.0005,1320.0001,1080.0001,350.00003
54.6,7950.0005,6760.0005,1480.0001,1020.00006,450.00003
54.7,6750.0005,6540.0005,1650.0001,890.00006,430.00003
54.8,7570.0005,6650.0005,1460.0001,930.00006,310.00003
54.9,7380.0005,7580.0005,1390.0001,1040.0001,290.00003
55.0,7530.0005,6520.0005,1380.0001,800.00006,330.00003
55.1,7410.0005,7320.0005,1520.0001,1010.00006,390.00003
55.2,8100.0005,7840.0005,1760.0001,1080.0001,300.00003
55.3,8400.001,8470.001,1720.0001,1040.0001,380.00003
55.4,7760.0005,7000.0005,1490.0001,760.00006,390.00003
55.5,6170.0005,5860.0005,1060.0001,740.00006,190.00002
55.6,6380.0005,6190.0005,1370.0001,840.00006,250.00002
55.7,6740.0005,6220.0005,1350.0001,1010.00006,320.00003
55.8,6870.0005,6440.0005,1270.0001,870.00006,190.00002
55.9,6870.0005,6050.0005,1190.0001,460.00003,250.00002
56.0,8640.001,8040.0005,1350.0001,770.00006,290.00003
56.1,8750.001,8360.001,1960.0001,790.00006,140.00002
56.2,9790.001,9000.001,1480.0001,1200.0001,400.00003
56.3,9330.001,7510.0005,1350.0001,1080.0001,200.00002
56.4,9900.001,9700.001,1810.0001,1300.0001,340.00003
56.5,9400.001,8520.001,1650.0001,980.00006,400.00003
56.6,10410.001,9980.001,1800.0001,1160.0001,380.00003
56.7,9980.001,9570.001,1830.0001,1280.0001,470.00003
56.8,10550.001,9960.001,2120.0002,1360.0001,570.00006
56.9,7810.0005,7520.0005,1450.0001,1020.00006,290.00003
57.0,8360.001,9460.001,2350.0002,1200.0001,580.00006
57.1,7210.0005,6170.0005,1110.0001,900.00006,290.00003
57.2,7160.0005,5760.0005,1150.0001,780.00006,240.00002
57.3,10830.001,10050.001,1820.0001,1420.0001,590.00006
57.4,10080.001,8810.001,1570.0001,1020.00006,400.00003
57.5,8190.0005,6920.0005,1360.0001,880.00006,280.00003
57.6,9500.001,7930.0005,1590.0001,1000.00006,430.00003
57.7,8680.001,7930.0005,1870.0001,1010.00006,530.00006
57.8,8300.001,6250.0005,1250.0001,900.00006,270.00003
57.9,8860.001,7430.0005,1310.0001,950.00006,380.00003
58.0,8760.001,7340.0005,1370.0001,960.00006,260.00003
58.1,9140.001,7700.0005,1310.0001,1280.0001,370.00003
58.2,8960.001,7980.0005,1590.0001,970.00006,400.00003
58.3,9340.001,7740.0005,1690.0001,1150.0001,400.00003
58.4,8710.001,7400.0005,1340.0001,840.00006,220.00002
58.5,9060.001,6930.0005,1630.0001,940.00006,390.00003
58.6,8100.0005,6480.0005,1460.0001,880.00006,200.00002
58.7,8260.001,7160.0005,1630.0001,840.00006,290.00003
58.8,8940.001,8270.001,1670.0001,1200.0001,300.00003
58.9,8900.001,8470.001,1570.0001,1040.0001,430.00003
59.0,7600.0005,5930.0005,1120.0001,770.00006,270.00003
59.1,7740.0005,5420.0005,1130.0001,700.00006,240.00002
59.2,7380.0005,5880.0005,1270.0001,820.00006,300.00003
59.3,6700.0005,5060.0005,1150.0001,600.00006,210.00002
59.4,7820.0005,6160.0005,1040.0001,780.00006,160.00002
59.5,9330.001,8890.001,1900.0001,1200.0001,390.00003
59.6,11860.001,10770.001,2360.0002,1450.0001,520.00006
59.7,10690.001,9520.001,1600.0001,1130.0001,390.00003
59.8,11080.001,8830.001,1890.0001,1300.0001,350.00003
59.9,9450.001,8010.0005,1930.0001,1130.0001,340.00003
60.0,8760.001,7210.0005,1560.0001,1200.0001,430.00003
60.1,7230.0005,4990.0005,1030.0001,640.00006,240.00002
60.2,6110.0005,4800.0005,950.00006,630.00006,190.00002
60.3,6690.0005,5040.0005,1020.00006,660.00006,300.00003
60.4,5410.0005,4100.0005,800.00006,570.00006,200.00002
60.5,5260.0005,4180.0005,720.00006,550.00006,180.00002
60.6,7280.0005,6440.0005,1230.0001,900.00006,300.00003
60.7,8100.0005,6480.0005,1340.0001,930.00006,310.00003
60.8,7680.0005,6340.0005,1260.0001,1010.00006,250.00002
60.9,7950.0005,5750.0005,1310.0001,970.00006,300.00003
61.0,8120.0005,6650.0005,1190.0001,800.00006,280.00003
61.1,8190.0005,6800.0005,1280.0001,780.00006,260.00003
61.2,7640.0005,6980.0005,1260.0001,990.00006,240.00002
61.3,8780.001,8430.001,1860.0001,1110.0001,350.00003
61.4,8990.001,8560.001,1640.0001,940.00006,310.00003
61.5,7910.0005,6760.0005,1140.0001,880.00006,250.00002
61.6,7680.0005,7210.0005,1350.0001,1030.0001,340.00003
61.7,8120.0005,7480.0005,1380.0001,880.00006,290.00003
61.8,8470.001,7700.0005,1510.0001,1010.00006,440.00003
61.9,8290.001,7420.0005,1570.0001,970.00006,310.00003
62.0,10610.001,8400.001,2090.0002,1180.0001,390.00003
62.1,9730.001,8170.0005,1510.0001,1270.0001,320.00003
62.2,8390.001,6540.0005,1380.0001,920.00006,230.00002
62.3,7780.0005,5960.0005,1110.0001,820.00006,180.00002
62.4,7580.0005,6340.0005,1370.0001,760.00006,260.00003
62.5,7040.0005,5520.0005,1250.0001,820.00006,230.00002
62.6,6650.0005,4960.0005,1000.00006,680.00006,220.00002
62.7,7110.0005,5860.0005,1220.0001,810.00006,390.00003
62.8,6520.0005,4850.0005,760.00006,460.00003,180.00002
62.9,6740.0005,4590.0005,760.00006,670.00006,220.00002
63.0,5600.0005,4220.0005,640.00006,500.00003,200.00002
63.1,7140.0005,5420.0005,1210.0001,770.00006,180.00002
63.2,7670.0005,6740.0005,1400.0001,910.00006,260.00003
63.3,8870.001,8110.0005,1860.0001,1110.0001,380.00003
63.4,7850.0005,6040.0005,1260.0001,700.00006,270.00003
63.5,7270.0005,5820.0005,980.00006,780.00006,220.00002
63.6,7830.0005,7060.0005,1290.0001,870.00006,280.00003
63.7,7560.0005,6480.0005,1580.0001,830.00006,230.00002
63.8,9370.001,7520.0005,1580.0001,1300.0001,480.00003
63.9,7440.0005,6370.0005,1520.0001,990.00006,210.00002
64.0,6740.0005,5030.0005,870.00006,810.00006,170.00002
64.1,7330.0005,5210.0005,1070.0001,770.00006,280.00003
64.2,7390.0005,5880.0005,1280.0001,750.00006,260.00003
64.3,6990.0005,5290.0005,1090.0001,750.00006,290.00003
64.4,6700.0005,4860.0005,940.00006,650.00006,310.00003
64.5,6430.0005,4670.0005,1050.0001,680.00006,350.00003
64.6,7870.0005,6390.0005,1320.0001,800.00006,360.00003
64.7,8630.001,7530.0005,1620.0001,1070.0001,460.00003
64.8,8260.001,6920.0005,1460.0001,1130.0001,340.00003
64.9,6960.0005,5850.0005,1180.0001,680.00006,330.00003
65.0,7360.0005,5470.0005,1030.0001,810.00006,310.00003
65.1,5660.0005,4810.0005,800.00006,630.00006,320.00003
65.2,5820.0005,5340.0005,950.00006,720.00006,240.00002
65.3,5840.0005,5100.0005,1050.0001,640.00006,200.00002
65.4,6090.0005,5160.0005,940.00006,680.00006,220.00002
65.5,6190.0005,4810.0005,1250.0001,770.00006,290.00003
65.6,7230.0005,5700.0005,1230.0001,730.00006,330.00003
65.7,8270.001,6760.0005,1350.0001,1050.0001,280.00003
65.8,8010.0005,8240.001,1550.0001,970.00006,350.00003
65.9,8970.001,7800.0005,1700.0001,1020.00006,420.00003
66.0,8360.001,7110.0005,1550.0001,1060.0001,250.00002
66.1,6960.0005,5430.0005,1050.0001,880.00006,210.00002
66.2,6370.0005,5360.0005,1150.0001,490.00003,280.00003
66.3,6150.0005,5410.0005,1150.0001,660.00006,320.00003
66.4,6680.0005,6490.0005,1320.0001,790.00006,200.00002
66.5,6730.0005,5790.0005,1310.0001,1040.0001,350.00003
66.6,5310.0005,3970.0002,620.00006,620.00006,200.00002
66.7,5900.0005,5040.0005,1080.0001,770.00006,210.00002
66.8,5230.0005,3670.0002,610.00006,470.00003,180.00002
66.9,5040.0005,3580.0002,730.00006,510.00003,180.00002
67.0,4400.0005,3110.0002,640.00006,510.00003,220.00002
67.1,4580.0005,2890.0002,710.00006,460.00003,130.00002
67.2,5120.0005,4030.0002,1000.00006,470.00003,160.00002
67.3,5190.0005,4420.0005,990.00006,590.00006,220.00002
67.4,5090.0005,4050.0002,870.00006,710.00006,160.00002
67.5,4730.0005,3110.0002,720.00006,500.00003,190.00002
67.6,4920.0005,3450.0002,440.00003,550.00006,170.00002
67.7,5970.0005,4980.0005,1110.0001,630.00006,210.00002
67.8,6450.0005,4780.0005,870.00006,660.00006,250.00002
67.9,6200.0005,4630.0005,930.00006,580.00006,190.00002
68.0,6520.0005,5000.0005,1090.0001,600.00006,270.00003
68.1,6860.0005,5550.0005,1150.0001,680.00006,300.00003
68.2,7410.0005,5970.0005,1090.0001,760.00006,150.00002
68.3,7840.0005,5910.0005,1060.0001,750.00006,300.00003
68.4,7090.0005,5160.0005,880.00006,640.00006,180.00002
68.5,7400.0005,5810.0005,1180.0001,670.00006,160.00002
68.6,8650.001,6380.0005,1320.0001,750.00006,280.00003
68.7,9720.001,7900.0005,1660.0001,950.00006,280.00003
68.8,10060.001,7930.0005,1400.0001,900.00006,390.00003
68.9,9810.001,8400.001,1830.0001,1160.0001,400.00003
69.0,9310.001,7020.0005,1240.0001,760.00006,290.00003
69.1,8570.001,6340.0005,1330.0001,810.00006,190.00002
69.2,7850.0005,6030.0005,1110.0001,630.00006,190.00002
69.3,6980.0005,5740.0005,1150.0001,840.00006,300.00003
69.4,7740.0005,5830.0005,1240.0001,700.00006,240.00002
69.5,8130.0005,6820.0005,1340.0001,860.00006,380.00003
69.6,8080.0005,6360.0005,1210.0001,790.00006,320.00003
69.7,7070.0005,5090.0005,1020.00006,520.00006,200.00002
69.8,7170.0005,6290.0005,1150.0001,610.00006,310.00003
69.9,9180.001,7450.0005,1420.0001,1120.0001,340.00003
70.0,7250.0005,5910.0005,1320.0001,930.00006,270.00003
70.1,6530.0005,4740.0005,1130.0001,520.00006,220.00002
70.2,7380.0005,5320.0005,1020.00006,570.00006,260.00003
70.3,8050.0005,7040.0005,1410.0001,820.00006,290.00003
70.4,8180.0005,6600.0005,1320.0001,1110.0001,360.00003
70.5,7670.0005,6570.0005,1100.0001,780.00006,410.00003
70.6,8510.001,7100.0005,1700.0001,1120.0001,250.00002
70.7,7530.0005,6310.0005,1110.0001,700.00006,360.00003
70.8,8310.001,6920.0005,1440.0001,1050.0001,280.00003
70.9,8940.001,7660.0005,1400.0001,1060.0001,360.00003
71.0,9290.001,8200.001,1720.0001,1170.0001,420.00003
71.1,9990.001,9520.001,2120.0002,1310.0001,480.00003
71.2,9090.001,7020.0005,1390.0001,810.00006,360.00003
71.3,8420.001,7840.0005,1500.0001,930.00006,350.00003
71.4,7700.0005,7150.0005,1410.0001,760.00006,300.00003
71.5,7040.0005,6210.0005,1230.0001,760.00006,320.00003
71.6,8190.0005,6930.0005,1420.0001,990.00006,360.00003
71.7,7550.0005,6380.0005,1320.0001,830.00006,290.00003
71.8,7500.0005,5610.0005,1010.00006,840.00006,320.00003
71.9,7420.0005,6150.0005,1270.0001,880.00006,270.00003
72.0,5850.0005,4680.0005,850.00006,460.00003,350.00003
72.1,5830.0005,4490.0005,690.00006,500.00003,190.00002
72.2,6460.0005,4630.0005,840.00006,500.00003,120.00001
72.3,7150.0005,5250.0005,1100.0001,580.00006,250.00002
72.4,6660.0005,5040.0005,920.00006,510.00003,130.00002
72.5,6870.0005,5780.0005,1120.0001,670.00006,200.00002
72.6,6680.0005,4880.0005,1120.0001,550.00006,220.00002
72.7,7370.0005,5600.0005,840.00006,680.00006,190.00002
72.8,8310.001,6590.0005,1240.0001,680.00006,230.00002
72.9,8870.001,8000.0005,1540.0001,1050.0001,270.00003
73.0,9130.001,8450.001,1890.0001,1090.0001,460.00003
73.1,7710.0005,6550.0005,1280.0001,770.00006,350.00003
73.2,8800.001,7310.0005,1140.0001,1050.0001,370.00003
73.3,8470.001,7300.0005,1470.0001,1150.0001,260.00003
73.4,8040.0005,6420.0005,1190.0001,880.00006,280.00003
73.5,7040.0005,4950.0005,1000.00006,690.00006,260.00003
73.6,6090.0005,4310.0005,920.00006,650.00006,130.00002
73.7,5410.0005,4120.0005,620.00006,590.00006,190.00002
73.8,6050.0005,4860.0005,1020.00006,540.00006,210.00002
73.9,6690.0005,4930.0005,950.00006,540.00006,320.00003
74.0,5430.0005,4290.0005,800.00006,660.00006,220.00002
74.1,6070.0005,4010.0002,770.00006,570.00006,180.00002
74.2,5870.0005,4310.0005,630.00006,560.00006,190.00002
74.3,6110.0005,4480.0005,950.00006,510.00003,190.00002
74.4,6850.0005,5590.0005,1050.0001,700.00006,280.00003
74.5,8560.001,7310.0005,1350.0001,1010.00006,310.00003
74.6,8750.001,7420.0005,1550.0001,1160.0001,300.00003
74.7,8610.001,7020.0005,1360.0001,980.00006,290.00003
74.8,8840.001,6830.0005,1430.0001,870.00006,300.00003
74.9,8190.0005,6930.0005,1170.0001,820.00006,250.00002
75.0,8300.001,6120.0005,1240.0001,730.00006,270.00003
75.1,8620.001,7030.0005,1610.0001,970.00006,370.00003
75.2,8980.001,7950.0005,1620.0001,940.00006,270.00003
75.3,9160.001,7990.0005,1460.0001,1150.0001,510.00003
75.4,9580.001,7740.0005,1790.0001,940.00006,430.00003
75.5,11310.001,10260.001,2220.0002,1710.0001,340.00003
75.6,12450.001,11090.001,2310.0002,1510.0001,510.00003
75.7,12140.001,9760.001,1970.0001,1510.0001,500.00003
75.8,14070.001,13900.001,2880.0002,2150.0002,760.00006
75.9,12710.001,11740.001,2580.0002,1870.0001,560.00006
76.0,13990.001,14190.001,3430.0002,2190.0002,720.00006
76.1,12650.001,11840.001,2730.0002,1440.0001,760.00006
76.2,11730.001,12150.001,2620.0002,1630.0001,760.00006
76.3,10720.001,11560.001,2980.0002,1990.0001,720.00006
76.4,11090.001,11120.001,2290.0002,1680.0001,600.00006
76.5,9770.001,9500.001,1830.0001,1360.0001,430.00003
76.6,9140.001,8830.001,1780.0001,1120.0001,460.00003
76.7,10220.001,11090.001,2350.0002,1330.0001,580.00006
76.8,9810.001,9860.001,2050.0002,1450.0001,600.00006
76.9,8920.001,8190.0005,1640.0001,1100.0001,230.00002
77.0,7610.0005,7310.0005,1480.0001,1140.0001,430.00003
77.1,5940.0005,4690.0005,880.00006,730.00006,270.00003
77.2,5750.0005,5160.0005,930.00006,700.00006,140.00002
77.3,8170.0005,7510.0005,1490.0001,1120.0001,350.00003
77.4,8790.001,7990.0005,1770.0001,1160.0001,420.00003
77.5,9060.001,9220.001,1920.0001,1340.0001,460.00003
77.6,6910.0005,6740.0005,1300.0001,880.00006,390.00003
77.7,7140.0005,6270.0005,1370.0001,800.00006,350.00003
77.8,6440.0005,4680.0005,1060.0001,690.00006,210.00002
77.9,5970.0005,5750.0005,1290.0001,810.00006,230.00002
78.0,6570.0005,5390.0005,1260.0001,770.00006,310.00003
78.1,5840.0005,5750.0005,1410.0001,1110.0001,320.00003
78.2,6700.0005,5450.0005,1070.0001,720.00006,270.00003
78.3,7670.0005,6940.0005,1420.0001,960.00006,390.00003
78.4,7370.0005,6670.0005,1380.0001,780.00006,350.00003
78.5,6690.0005,5810.0005,1110.0001,780.00006,230.00002
78.6,6810.0005,6160.0005,1300.0001,850.00006,150.00002
78.7,8850.001,8340.001,1710.0001,1110.0001,430.00003
78.8,9060.001,9650.001,1990.0001,1480.0001,410.00003
78.9,8410.001,7670.0005,1840.0001,1110.0001,320.00003
79.0,8200.001,8880.001,1670.0001,1230.0001,380.00003
79.1,6850.0005,6620.0005,1440.0001,900.00006,320.00003
79.2,7600.0005,7240.0005,1740.0001,1020.00006,310.00003
79.3,6370.0005,5650.0005,1090.0001,780.00006,340.00003
79.4,6470.0005,5410.0005,1290.0001,810.00006,200.00002
79.5,7310.0005,7020.0005,1420.0001,1100.0001,460.00003
79.6,7720.0005,8310.001,1850.0001,970.00006,370.00003
79.7,6340.0005,5850.0005,1260.0001,750.00006,270.00003
79.8,6530.0005,5840.0005,1150.0001,720.00006,220.00002
79.9,8180.0005,8010.0005,1710.0001,1140.0001,340.00003
80.0,9580.001,9370.001,1770.0001,1160.0001,440.00003
80.1,9830.001,9320.001,2180.0002,1190.0001,350.00003
80.2,11160.001,10520.001,1990.0001,1480.0001,380.00003
80.3,12270.001,12750.001,2960.0002,1490.0001,650.00006
80.4,11200.001,10980.001,2410.0002,1570.0001,610.00006
80.5,10090.001,9960.001,2430.0002,1480.0001,430.00003
80.6,8430.001,8140.0005,1960.0001,1030.0001,480.00003
80.7,7500.0005,6580.0005,1440.0001,960.00006,360.00003
80.8,7200.0005,6700.0005,1860.0001,1140.0001,350.00003
80.9,6540.0005,5560.0005,1250.0001,750.00006,330.00003
81.0,6100.0005,5790.0005,1250.0001,850.00006,330.00003
81.1,4840.0005,4660.0005,960.00006,780.00006,220.00002
81.2,6050.0005,5700.0005,1310.0001,920.00006,270.00003
81.3,6760.0005,5460.0005,1100.0001,820.00006,300.00003
81.4,7470.0005,7250.0005,1340.0001,1050.0001,310.00003
81.5,8640.001,9300.001,2010.0001,1560.0001,440.00003
81.6,8720.001,10050.001,2180.0002,1480.0001,420.00003
81.7,7510.0005,7120.0005,1610.0001,1150.0001,500.00003
81.8,5440.0005,5290.0005,1260.0001,700.00006,290.00003
81.9,5250.0005,4610.0005,890.00006,600.00006,170.00002
82.0,6680.0005,6070.0005,1510.0001,960.00006,390.00003
82.1,6870.0005,7050.0005,1830.0001,1210.0001,380.00003
82.2,6170.0005,5880.0005,1290.0001,860.00006,260.00003
82.3,6970.0005,6410.0005,1360.0001,980.00006,370.00003
82.4,6200.0005,5550.0005,1400.0001,970.00006,420.00003
82.5,6320.0005,6220.0005,1320.0001,1020.00006,360.00003
82.6,6420.0005,5760.0005,1430.0001,910.00006,320.00003
